Year,Region,Crop,Area_hectares,Yield_t_per_ha,Winter_Tmax,Spring_Tmax,Summer_Tmax,Autumn_Tmax,Winter_Tmin,Spring_Tmin,Summer_Tmin,Autumn_Tmin,Spring_Temp_Mean,Summer_Temp_Mean,Flowering_Temp,Grain_Filling_Temp,Summer_Tmax_Peak,Spring_Tmin_Coldest,Spring_Temp_Range,Summer_Temp_Range,Spring_GDD,Summer_GDD,Winter_Rain,Spring_Rain,Summer_Rain,Autumn_Rain,Planting_Rain,Grain_Filling_Rain,Harvest_Rain,Annual_Rain,Rain_Deviation_from_Optimal,Spring_Rain_Squared,Summer_Rain_Squared,Winter_Sun,Spring_Sun,Summer_Sun,Autumn_Sun,Grain_Filling_Sun,Flowering_Sun,Summer_Sun_per_Rain,Winter_Frost,Spring_Frost,Autumn_Frost,Late_Spring_Frost,Spring_Temp_x_Rain,Summer_Temp_x_Rain,Summer_Temp_x_Sun,Heat_Stress,Cold_Spring,Extreme_Summer_Rain,Drought_Spring
2013,West_DE,Spring_Barley,61570,5.756,3.756510098775228,11.303868611653646,23.477053960164387,13.455067793528238,-0.8041190703709921,2.672011693318685,11.77284049987793,6.401715437571208,6.987940152486166,17.624947230021156,18.360827922821045,23.175787925720215,25.566429138183594,-2.666760206222534,8.631856918334961,11.704213460286455,628.9146137237549,1586.2452507019043,148.78153610229492,194.3190765380859,150.2050437927246,259.18749237060547,77.89102172851562,105.46689987182616,78.0943489074707,752.4931488037109,52.49314880371094,37759.9035066145,22561.55518077432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,7.0,8.0,1357.8900773345233,2647.355970529788,0.0,1,1,0,0
2014,Nord_DE,Spring_Barley,62353,6.063,5.824766556421916,15.02428658803304,22.5499324798584,15.227953592936196,0.6906644900639852,5.221330086390178,12.107364654541016,8.391285260518393,10.122808337211609,17.328648567199707,18.993106842041016,23.13068675994873,25.508621215820312,2.164210557937622,9.802956501642864,10.442567825317385,911.0527503490448,1559.5783710479736,183.23656272888184,150.62885093688965,228.22996520996097,114.26969146728516,67.65119743347168,151.37354278564453,162.91121673583984,676.3650703430176,23.634929656982425,22689.05073456772,52088.91701973998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,2.0,1.0,1524.7869880885512,3954.9168596276286,0.0,1,0,0,1
2014,Ost_DE,Spring_Barley,61165,6.122,5.506436983744304,15.772287050882976,23.378746032714844,15.050736427307127,-0.437649518251419,4.781896630922954,11.830314954121908,7.556198596954346,10.277091840902964,17.604530493418377,19.862492561340332,24.079236030578613,26.299068450927734,1.611316800117493,10.990390419960022,11.548431078592936,924.9382656812668,1584.4077444076538,92.91935920715332,138.92668056488037,225.4595947265625,110.74906349182127,47.92381954193115,147.67190551757812,180.93345642089844,568.0546979904175,131.94530200958252,19300.62257277631,50832.02885426581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,15.0,5.0,2.0,1427.7622553170645,3969.110310397519,0.0,1,1,0,1
2014,Sued_DE,Spring_Barley,135974,6.08,5.723925749460856,15.43296750386556,22.627753575642902,14.630749066670736,-0.6719065109888712,3.919614732265472,11.045202255249023,6.637717008590698,9.676291118065516,16.83647791544596,20.18874454498291,23.491719245910645,23.918275833129883,0.5341523289680481,11.513352771600088,11.58255132039388,870.8662006258965,1515.2830123901367,149.37716674804688,157.65020179748535,323.4008560180664,185.98980712890625,63.50835609436035,203.3926544189453,279.64974212646484,816.4180316925049,116.41803169250488,24853.586126787857,104588.11367321812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,18.0,0.0,2.0,1525.469247414244,5444.931370184494,0.0,1,1,0,1
2014,West_DE,Spring_Barley,51311,5.732,6.544254779815674,16.01220417022705,22.446605682373047,15.242059071858725,1.3261088132858276,5.1298418045043945,11.699346860249838,7.884205500284831,10.571022987365724,17.072976271311443,19.697083473205566,23.281086921691895,24.76046562194824,2.0725226402282715,10.882362365722656,10.747258822123207,951.392068862915,1536.5678644180298,174.98224639892578,140.3313808441162,304.07820892333984,153.06256484985352,50.14611625671387,195.56297302246097,253.76236724853516,772.4544010162354,72.45440101623535,19692.896449616383,92463.55714202631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,1.0,1.0,1483.4462527519263,5191.520045571065,0.0,1,0,0,1
2015,Nord_DE,Spring_Barley,62374,5.678,6.569764296213786,13.244501113891602,22.562746047973633,13.652758916219076,1.7719290057818096,3.376699924468994,11.647770881652832,6.669532457987468,8.310600519180298,17.105258464813232,18.28913974761963,21.5206241607666,24.646989822387695,1.763810157775879,9.867801189422607,10.9149751663208,747.9540467262268,1539.473261833191,156.95103454589844,139.85916328430176,225.87765884399417,232.0776596069336,94.91087532043456,139.8723487854004,190.17611694335935,754.7655162811279,54.76551628112793,19560.58555458498,51020.716764843804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,2.0,3.0,1162.3136350026402,3863.6957359534263,0.0,1,1,0,1
2015,Ost_DE,Spring_Barley,60699,5.286,6.207737286885579,14.178413073221842,24.88500150044759,13.890589396158852,0.386836181084315,2.814306159814199,12.436041196187338,5.558590094248454,8.49635961651802,18.660521348317463,20.02128219604492,23.56340217590332,27.528200149536133,0.7916859984397888,11.364106913407642,12.448960304260252,764.6723654866219,1679.4469213485718,97.51668167114258,96.26467704772948,201.24933624267575,171.73765182495117,75.15985870361328,129.85941314697266,152.06396484375,566.768346786499,133.23165321350098,9266.888047103655,40501.295338117576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,17.0,10.0,7.0,817.8993145654781,3755.41753529117,0.0,1,1,0,1
2015,Sued_DE,Spring_Barley,134582,5.456,5.000569979349772,14.322660764058432,25.414892832438152,13.69216283162435,-1.640773018201192,2.9473314185937247,12.6749849319458,4.851709842681885,8.634996091326078,19.04493888219198,20.046679496765137,24.536389350891113,27.171899795532227,-0.2751783430576324,11.375329345464706,12.739907900492351,777.149648219347,1714.0444993972778,145.38582801818848,204.17762756347656,180.85855102539065,190.59272003173828,110.6059799194336,126.48222732543944,94.72268676757812,721.014726638794,21.014726638793945,41688.503597449744,32709.815479003824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,26.0,10.0,7.0,1763.073015946852,3444.440050600364,0.0,1,1,0,0
2015,West_DE,Spring_Barley,52298,5.293,6.400905768076579,14.314968744913736,24.148104985555012,13.673781712849935,1.0357863542934258,3.383389929930369,12.371404329935707,6.396166960398356,8.849179337422052,18.25975465774536,19.803162574768063,23.47441864013672,25.4954776763916,0.9806227087974548,10.931578814983368,11.776700655619305,796.4261403679848,1643.3779191970823,165.05631256103516,123.2826442718506,206.9583282470703,216.72906494140625,94.14066696166992,114.02825164794922,159.46852111816406,712.0263500213623,12.026350021362305,15198.610378659654,42831.7496308221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,7.0,5.0,1090.950228353213,3779.008298168635,0.0,1,1,0,1
2016,Nord_DE,Spring_Barley,65886,5.384,5.195135037104289,13.437677701314293,22.7247797648112,13.972688992818195,0.0489767789840698,4.287665804227193,12.624815305074057,6.155227700869243,8.862671752770742,17.674797534942627,20.960514068603516,22.7273473739624,23.17079734802246,0.9386900663375854,9.150011897087095,10.099964459737144,797.6404577493668,1590.7317781448364,179.13604736328125,115.2113037109375,205.2823715209961,121.98946952819824,78.41695404052734,161.63587951660156,106.810791015625,621.6191921234131,78.38080787658691,13273.64450277388,42140.85205728427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,14.0,2.0,1021.0799669988168,3628.3243541264783,0.0,1,1,0,1
2016,Ost_DE,Spring_Barley,60994,5.558,4.708517869313558,13.83927838007609,24.22413444519043,13.880736509958902,-1.1990698873996737,3.733554800351461,12.465614636739096,5.6918149292469025,8.786416590213776,18.344874540964764,21.93899917602539,24.273417472839355,24.9269962310791,0.4361802339553833,10.105723579724629,11.758519808451334,790.7774931192398,1651.0387086868286,134.56815719604492,110.48662185668944,173.33193588256836,142.32970809936523,66.22417831420898,140.76752853393555,93.06949234008788,560.716423034668,139.28357696533203,12207.293609303088,30043.95999679879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,19.0,15.0,6.0,970.7814872782922,3179.752617708265,0.0,1,1,0,1
2016,Sued_DE,Spring_Barley,135081,5.188,4.667430877685547,13.106311639149984,23.39854685465495,13.796302477518717,-1.6291187616686027,3.169456422328949,12.000391324361166,4.858820942540963,8.137884030739468,17.699469089508057,19.94193649291992,23.034639358520508,24.36574363708496,-0.3630880713462829,9.936855216821035,11.398155530293783,732.409562766552,1592.952218055725,203.12743282318115,233.2071304321289,295.6867561340332,183.49295043945312,120.68551635742188,234.72544860839844,156.86337661743164,915.5142698287964,215.5142698287964,54385.565684387984,87430.65775306722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,22.0,13.0,5.0,1897.812582598198,5233.498600371227,0.0,1,1,0,0
2016,West_DE,Spring_Barley,46007,5.079,5.5820991198221845,13.324331124623615,23.20359484354655,14.4042387008667,0.1239625165859858,4.034847219785054,12.56972599029541,6.124433279037476,8.679589172204336,17.886660416920982,20.39082431793213,22.82432460784912,23.962135314941406,0.7560170888900757,9.289483904838562,10.63386885325114,781.1630254983902,1609.7994375228882,195.5218048095703,179.46397399902344,221.73875427246097,141.47134399414062,116.24722290039062,184.52603912353516,85.87477111816406,738.1958770751953,38.19587707519531,32207.31796352216,49168.075146302814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,17.0,10.0,2.0,1557.6735655226844,3966.1657989425953,0.0,1,1,0,1
